ST,state_county5,fips,lon,lat,den,r0.est,r0.est.cor,r0.l66.cor,r0.u66.cor,r0.pred,r0.pred.se,R0.pred,R0.pred.l66,R0.pred.u66
CA,CA_Butte County,6007,-121.707635,39.669037,50.45737946,0.087229707,0.070340539,0.039821278,0.095937783,0.065575537,0.032169564,1.597174202,1.276852688,1.976547198
CA,CA_Calaveras Co,6009,-120.633718,38.163627,17.09293548,0.087229707,0.070340539,0.039821278,0.095937783,0.055960203,0.031118053,1.495530681,1.200731724,1.843819915
CA,CA_Colusa Count,6011,-122.085557,39.156148,7.194666823,0.087229707,0.070340539,0.039821278,0.095937783,0.052118714,0.031844898,1.456359406,1.161614498,1.80638725
CA,CA_Contra Costa,6013,-122.030131,37.935588,555.2102441,0.087229707,0.070340539,0.039821278,0.095937783,0.082882966,0.029990228,1.793537308,1.464187003,2.177170274
CA,CA_Del Norte Co,6015,-124.163088,41.791232,8.731432868,0.087229707,0.070340539,0.039821278,0.095937783,0.06145878,0.032390862,1.553020112,1.237833139,1.927254948
CA,CA_El Dorado Co,6017,-120.74433,38.746543,41.5661586,0.087229707,0.070340539,0.039821278,0.095937783,0.062853254,0.031606851,1.567869007,1.257308983,1.934916711
CA,CA_Fresno Count,6019,-119.767884,36.738918,64.10133307,0.087229707,0.070340539,0.039821278,0.095937783,0.068565466,0.030772516,1.629847965,1.317288224,1.996978726
CA,CA_Glenn County,6021,-122.177491,39.663418,8.259627492,0.087229707,0.070340539,0.039821278,0.095937783,0.054580726,0.032232585,1.481371061,1.179249654,1.840612728
CA,CA_Humboldt Cou,6023,-124.087189,40.752982,12.91522268,0.087229707,0.070340539,0.039821278,0.095937783,0.062241529,0.032962012,1.56134161,1.239714374,1.944278855
CA,CA_Imperial Cou,6025,-115.534487,32.841101,15.61048701,0.087229707,0.070340539,0.039821278,0.095937783,0.070639526,0.027444991,1.652815475,1.368447007,1.980887353
CA,"CA_Inyo County,",6027,-118.267513,37.160247,0.680979859,0.087229707,0.070340539,0.039821278,0.095937783,0.053043818,0.030829934,1.465718666,1.178101894,1.805316036
CA,"CA_Kern County,",6029,-118.936004,35.372968,42.58373,0.087229707,0.070340539,0.039821278,0.095937783,0.070464139,0.029118119,1.65086366,1.350767615,2.000126232
CA,CA_Kings County,6031,-119.729084,36.242749,42.43408287,0.087229707,0.070340539,0.039821278,0.095937783,0.066323224,0.030528001,1.605296852,1.298752118,1.965151934
CA,"CA_Lake County,",6033,-122.734609,38.973362,18.69715886,0.087229707,0.070340539,0.039821278,0.095937783,0.057298273,0.032008358,1.509365699,1.20462099,1.870964856
CA,CA_Lassen Count,6035,-120.579176,40.392397,2.500586297,0.087229707,0.070340539,0.039821278,0.095937783,0.053569472,0.032510665,1.471057533,1.168263543,1.83175992
CA,CA_Los Angeles ,6037,-118.244222,34.065193,815.6264844,0.122653328,0.125343103,0.095703898,0.154865005,0.100101347,0.025333011,2.00682729,1.699281261,2.355214909
CA,CA_Madera Count,6039,-120.00675,37.043099,28.20866168,0.087229707,0.070340539,0.039821278,0.095937783,0.061278832,0.030854003,1.551111936,1.24993594,1.905832364
CA,CA_Marin County,6041,-122.547075,37.986705,120.6602163,0.087229707,0.070340539,0.039821278,0.095937783,0.067243732,0.030728416,1.615340908,1.305409836,1.979449662
CA,CA_Mariposa Cou,6043,-119.957219,37.542748,4.540403303,0.087229707,0.070340539,0.039821278,0.095937783,0.051933425,0.03113133,1.454490448,1.166085834,1.795694017
CA,CA_Mendocino Co,6045,-123.397227,39.285329,8.635800365,0.087229707,0.070340539,0.039821278,0.095937783,0.055789173,0.032652524,1.493769451,1.186008401,1.860392481
CA,CA_Merced Count,6047,-120.623989,37.281016,54.36697861,0.087229707,0.070340539,0.039821278,0.095937783,0.062669453,0.030518851,1.565905541,1.265462992,1.918980928
CA,CA_Modoc County,6049,-120.650911,41.522584,0.812044546,0.087229707,0.070340539,0.039821278,0.095937783,0.052258607,0.032272475,1.457771701,1.159185242,1.813163329
CA,"CA_Mono County,",6051,-118.970594,37.763322,1.780667747,0.087229707,0.070340539,0.039821278,0.095937783,0.053161799,0.031504638,1.466915631,1.173351877,1.814782463
CA,CA_Monterey Cou,6053,-121.646162,36.611722,44.4409648,0.087229707,0.070340539,0.039821278,0.095937783,0.058508458,0.02994584,1.521963993,1.233349807,1.860546175
CA,"CA_Napa County,",6055,-122.321646,38.329075,67.46228394,0.087229707,0.070340539,0.039821278,0.095937783,0.062833729,0.030948598,1.567660339,1.263064701,1.926411515
CA,CA_Nevada Count,6057,-120.916546,39.219524,39.52181822,0.087229707,0.070340539,0.039821278,0.095937783,0.063513788,0.03194931,1.574940968,1.260172643,1.947555653
CA,CA_Orange Count,6059,-117.86288,33.733953,1293.520104,0.028076382,0.086763868,0.056228768,0.113930491,0.117004033,0.025762627,2.234552567,1.894781242,2.618705188
CA,CA_Placer Count,6061,-121.182466,38.844511,102.5139808,0.087229707,0.070340539,0.039821278,0.095937783,0.069160163,0.031527671,1.636408035,1.315791782,2.014419044
CA,CA_Plumas Count,6063,-120.825847,39.983857,2.778160879,0.087229707,0.070340539,0.039821278,0.095937783,0.052346797,0.032382642,1.458662578,1.158999827,1.815536494
CA,CA_Riverside Co,6065,-117.066205,33.800439,130.6006656,0.058569484,0.105825689,0.070399153,0.13932769,0.077778487,0.028844438,1.733788681,1.424495973,2.092485978
CA,CA_Sacramento C,6067,-121.380861,38.56895,601.8706441,0.087229707,0.070340539,0.039821278,0.095937783,0.087580233,0.031130445,1.849908178,1.50058127,2.258592232
CA,CA_San Benito C,6069,-121.403859,36.843404,17.43608881,0.087229707,0.070340539,0.039821278,0.095937783,0.052003512,0.02974067,1.455197174,1.178520329,1.780072301
CA,CA_San Bernardi,6071,-117.357474,34.190248,41.8640497,0.029089632,0.075963424,0.044959333,0.103000107,0.08186952,0.025643493,1.781550477,1.498271295,2.104389823
CA,CA_San Diego Co,6073,-117.112994,32.88326,284.7897176,0.03588348,0.071920225,0.034541099,0.107351048,0.096478337,0.031684021,1.960413202,1.588721319,2.395297221
CA,CA_San Francisc,6075,-122.438323,37.759598,1467.798195,0.087229707,0.070340539,0.039821278,0.095937783,0.09841737,0.030237965,1.985150648,1.625600265,2.402595145
CA,CA_San Joaquin ,6077,-121.298108,37.931804,206.3046567,0.087229707,0.070340539,0.039821278,0.095937783,0.072238447,0.030242831,1.670691708,1.356959916,2.037770428
CA,CA_San Luis Obi,6079,-120.667689,35.342391,30.23170659,0.087229707,0.070340539,0.039821278,0.095937783,0.06351547,0.030890539,1.574959007,1.269757047,1.93423683
CA,CA_San Mateo Co,6081,-122.340991,37.56395,399.3890915,0.087229707,0.070340539,0.039821278,0.095937783,0.078044503,0.029779253,1.736863997,1.417874116,2.108557764
CA,CA_Santa Barbar,6083,-120.092602,34.639262,45.4918518,0.087229707,0.070340539,0.039821278,0.095937783,0.069526561,0.030305042,1.640459915,1.330670053,2.003342951
CA,CA_Santa Clara ,6085,-121.910421,37.315105,570.5865526,0.022617752,0.063710141,0.026921536,0.09684577,0.099220361,0.033039094,1.99546453,1.603752216,2.456461466
CA,CA_Santa Cruz C,6087,-121.936728,36.985171,173.5800238,0.087229707,0.070340539,0.039821278,0.095937783,0.067782688,0.029183559,1.621244249,1.324826912,1.966615439
CA,CA_Shasta Count,6089,-122.299961,40.580269,18.07075717,0.087229707,0.070340539,0.039821278,0.095937783,0.061281447,0.032431251,1.551139649,1.235899804,1.925539387
CA,CA_Sierra Count,6091,-120.414236,39.612588,1.206029063,0.087229707,0.070340539,0.039821278,0.095937783,0.049614433,0.032321816,1.43125726,1.136634875,1.782337824
CA,CA_Siskiyou Cou,6093,-122.489833,41.576203,2.648234527,0.087229707,0.070340539,0.039821278,0.095937783,0.054278924,0.032005343,1.47828718,1.178612127,1.834221427
CA,CA_Solano Count,6095,-122.069324,38.235582,190.589185,0.087229707,0.070340539,0.039821278,0.095937783,0.071575869,0.030604932,1.663265919,1.347202201,2.033843747
CA,CA_Sonoma Count,6097,-122.720522,38.41408,107.9334167,0.087229707,0.070340539,0.039821278,0.095937783,0.068266751,0.031466805,1.626560553,1.308048789,2.002077617
CA,CA_Stanislaus C,6099,-120.955577,37.619147,140.3557298,0.087229707,0.070340539,0.039821278,0.095937783,0.069211103,0.030305467,1.636970903,1.327701953,1.999279463
CA,CA_Sutter Count,6101,-121.644269,39.13549,61.49309381,0.087229707,0.070340539,0.039821278,0.095937783,0.06523376,0.031760885,1.593471861,1.277461921,1.966976879
CA,CA_Tehama Count,6103,-122.218704,40.115187,8.482953972,0.087229707,0.070340539,0.039821278,0.095937783,0.056079964,0.032401287,1.496764923,1.190672125,1.860874963
CA,CA_Trinity Coun,6105,-123.072357,40.681268,1.4786696,0.087229707,0.070340539,0.039821278,0.095937783,0.051321458,0.032592218,1.448331005,1.148618855,1.805791899
CA,CA_Tulare Count,6107,-119.231547,36.251227,37.19436139,0.087229707,0.070340539,0.039821278,0.095937783,0.067288208,0.030334461,1.615827436,1.309476496,1.974983443
CA,CA_Tuolumne Cou,6109,-120.32853,37.971531,9.247690962,0.087229707,0.070340539,0.039821278,0.095937783,0.053735351,0.0311849,1.472745444,1.180980859,1.817821623
CA,CA_Ventura Coun,6111,-119.025018,34.241989,147.9127065,0.087229707,0.070340539,0.039821278,0.095937783,0.082177937,0.027923787,1.785191822,1.478034256,2.139304117
CA,"CA_Yolo County,",6113,-121.721112,38.598913,83.23194917,0.087229707,0.070340539,0.039821278,0.095937783,0.065438162,0.031114968,1.595685277,1.285225207,1.961362991
CA,"CA_Yuba County,",6115,-121.506626,39.13883,47.19736221,0.087229707,0.070340539,0.039821278,0.095937783,0.063375545,0.031768364,1.573458833,1.260557485,1.943526645
CO,CO_Adams County,8001,-104.927473,39.874297,166.7826146,-0.011025365,0.084899276,0.049011702,0.115803964,0.119993823,0.025471486,2.276795362,1.935699074,2.661645737
CO,CO_Alamosa Coun,8003,-105.877245,37.483069,8.661799868,0.083400731,0.116069415,0.083224177,0.146707954,0.10326935,0.029676485,2.048096591,1.685950977,2.466822416
CO,CO_Arapahoe Cou,8005,-104.845968,39.647528,314.7362798,0.06278612,0.143744076,0.113508912,0.17450067,0.11619059,0.025080062,2.223163072,1.89316289,2.595126357
CO,CO_Archuleta Co,8007,-107.085027,37.240087,3.998540752,0.083400731,0.116069415,0.083224177,0.146707954,0.10954088,0.029111466,2.131702768,1.76462343,2.554243522
CO,"CO_Baca County,",8009,-102.527089,37.368221,0.540673078,0.083400731,0.116069415,0.083224177,0.146707954,0.084709301,0.031609498,1.815295443,1.46628656,2.224955269
CO,"CO_Bent County,",8011,-103.1631,38.072386,1.397106353,0.083400731,0.116069415,0.083224177,0.146707954,0.087019134,0.03088935,1.843103867,1.497278594,2.247268268
CO,CO_Boulder Coun,8013,-105.183981,40.063299,167.6136383,0.083400731,0.116069415,0.083224177,0.146707954,0.10877532,0.025281173,2.121360055,1.800796174,2.483657642
CO,CO_Chaffee Coun,8015,-106.082645,38.676497,7.742805723,0.083400731,0.116069415,0.083224177,0.146707954,0.09753982,0.028852727,1.973925789,1.631187963,2.369235256
CO,CO_Cheyenne Cou,8017,-102.45777,38.816795,0.396829939,0.083400731,0.116069415,0.083224177,0.146707954,0.08353642,0.031150451,1.801299079,1.459058421,2.202224771
CO,CO_Clear Creek ,8019,-105.52965,39.712957,9.446334415,0.083400731,0.116069415,0.083224177,0.146707954,0.089341564,0.026207875,1.871392828,1.570868445,2.214217046
CO,CO_Conejos Coun,8021,-105.989049,37.195652,2.45390429,0.083400731,0.116069415,0.083224177,0.146707954,0.099835488,0.029709883,2.0033931,1.647101267,2.415813622
CO,CO_Costilla Cou,8023,-105.448477,37.281779,1.219599362,0.083400731,0.116069415,0.083224177,0.146707954,0.094152669,0.029908324,1.931055242,1.58279141,2.335229273
CO,CO_Crowley Coun,8025,-103.857439,38.188547,2.923815532,0.083400731,0.116069415,0.083224177,0.146707954,0.08947092,0.030015244,1.872978226,1.531881647,2.269580282
CO,CO_Custer Count,8027,-105.381557,38.134216,2.644454776,0.083400731,0.116069415,0.083224177,0.146707954,0.092520371,0.029087006,1.910652061,1.574078605,2.299843418
CO,CO_Delta County,8029,-107.910553,38.798565,10.47501474,0.083400731,0.116069415,0.083224177,0.146707954,0.108192941,0.03064195,2.11351775,1.731162007,2.557077992
CO,CO_Denver Count,8031,-104.955068,39.72143,1812.871462,0.05258157,0.132723109,0.100079953,0.163520743,0.144631321,0.026054355,2.648319381,2.256701714,3.088899661
CO,CO_Dolores Coun,8033,-108.75741,37.740817,0.742823372,0.083400731,0.116069415,0.083224177,0.146707954,0.106087907,0.029605387,2.085355513,1.718866469,2.508625861
CO,CO_Douglas Coun,8035,-104.879712,39.48527,160.8680705,0.083400731,0.116069415,0.083224177,0.146707954,0.108959949,0.024937175,2.123850894,1.807092783,2.481236647
CO,CO_Eagle County,8037,-106.717771,39.599453,12.58039126,0.083400731,0.116069415,0.083224177,0.146707954,0.099625979,0.02972161,2.000689978,1.644646104,2.412871508
CO,CO_Elbert Count,8039,-104.51913,39.382868,5.575397792,0.083400731,0.116069415,0.083224177,0.146707954,0.087809446,0.026257215,1.852693333,1.554011787,2.193632531
CO,CO_El Paso Coun,8041,-104.758477,38.873669,130.6041435,0.083400731,0.116069415,0.083224177,0.146707954,0.110419428,0.027435223,2.143619218,1.794738133,2.541885006
CO,CO_Fremont Coun,8043,-105.206532,38.426058,12.04042064,0.083400731,0.116069415,0.083224177,0.146707954,0.096793354,0.028528823,1.964415923,1.626536135,2.353577578
CO,CO_Garfield Cou,8045,-107.539356,39.507561,7.844735198,0.083400731,0.116069415,0.083224177,0.146707954,0.101733455,0.030900572,2.028008478,1.654969352,2.462111572
CO,CO_Gilpin Count,8047,-105.48021,39.85702,16.04175441,0.083400731,0.116069415,0.083224177,0.146707954,0.0916728,0.026039121,1.900123114,1.597804693,2.244500136
CO,CO_Grand County,8049,-105.9754,40.050388,3.24914528,0.083400731,0.116069415,0.083224177,0.146707954,0.088009116,0.028077261,1.855122139,1.536886319,2.221707121
CO,CO_Gunnison Cou,8051,-106.944723,38.657886,2.068170265,0.083400731,0.116069415,0.083224177,0.146707954,0.097851442,0.029827614,1.977906216,1.623890926,2.388158776
CO,CO_Hinsdale Cou,8053,-107.29653,37.996875,0.281871351,0.083400731,0.116069415,0.083224177,0.146707954,0.098841026,0.029641067,1.990587138,1.636847753,2.400028611
CO,CO_Huerfano Cou,8055,-104.884201,37.616312,1.671276199,0.083400731,0.116069415,0.083224177,0.146707954,0.09142792,0.029896783,1.897089392,1.553787892,2.295792974
CO,CO_Jackson Coun,8057,-106.291292,40.692851,0.331546721,0.083400731,0.116069415,0.083224177,0.146707954,0.083662162,0.029859784,1.802795608,1.473427908,2.186107234
CO,CO_Jefferson Co,8059,-105.128819,39.720524,289.1948703,0.018850509,0.101055199,0.06841543,0.136844365,0.124551885,0.025779211,2.34235809,1.989709252,2.740402362
CO,CO_Kiowa County,8061,-102.680579,38.470657,0.303974667,0.083400731,0.116069415,0.083224177,0.146707954,0.082873448,0.031095782,1.793424444,1.452920805,2.192285078
CO,CO_Kit Carson C,8063,-102.435733,39.309763,1.267591407,0.083400731,0.116069415,0.083224177,0.146707954,0.086721607,0.031049615,1.839503649,1.492563678,2.245334988
CO,"CO_Lake County,",8065,-106.308061,39.24587,8.172974118,0.083400731,0.116069415,0.083224177,0.146707954,0.096199512,0.028844352,1.95687555,1.61656005,2.349519198
CO,CO_La Plata Cou,8067,-107.806184,37.265198,12.76861798,0.083400731,0.116069415,0.083224177,0.146707954,0.120155098,0.028488573,2.2790911,1.900045326,2.712894827
CO,CO_Larimer Coun,8069,-105.099218,40.504546,52.31563164,0.083400731,0.116069415,0.083224177,0.146707954,0.102072189,0.026598083,2.032425818,1.707323979,2.402816538
CO,CO_Las Animas C,8071,-104.503149,37.196601,1.172759368,0.083400731,0.116069415,0.083224177,0.146707954,0.090452546,0.03048647,1.885042742,1.537246473,2.290275172
CO,CO_Lincoln Coun,8073,-103.613697,39.173232,0.851001639,0.083400731,0.116069415,0.083224177,0.146707954,0.083830096,0.029187916,1.804795791,1.481999626,2.179162824
CO,CO_Logan County,8075,-103.187715,40.639399,4.689617638,0.083400731,0.116069415,0.083224177,0.146707954,0.091589377,0.03031367,1.899089197,1.551078812,2.304085873
CO,"CO_Mesa County,",8077,-108.543768,39.092851,17.81974885,0.083400731,0.116069415,0.083224177,0.146707954,0.110516638,0.031332443,2.14494087,1.750087251,2.604224066
CO,CO_Mineral Coun,8079,-106.935586,37.798623,0.338238299,0.083400731,0.116069415,0.083224177,0.146707954,0.098147769,0.029522202,1.981696959,1.630510012,2.388024733
CO,CO_Moffat Count,8081,-107.625859,40.515239,1.079428447,0.083400731,0.116069415,0.083224177,0.146707954,0.091547375,0.031799573,1.898568814,1.534950407,2.324889139
CO,CO_Montezuma Co,8083,-108.557116,37.370817,4.955347556,0.083400731,0.116069415,0.083224177,0.146707954,0.115737376,0.028742269,2.216836517,1.842812938,2.645901141
CO,CO_Montrose Cou,8085,-107.934568,38.479142,7.361158621,0.083400731,0.116069415,0.083224177,0.146707954,0.108627071,0.030316297,2.119361639,1.739946482,2.5587635
CO,CO_Morgan Count,8087,-103.781517,40.256023,8.673469521,0.083400731,0.116069415,0.083224177,0.146707954,0.092535152,0.028587702,1.910836074,1.57959738,2.29290398
CO,CO_Otero County,8089,-103.657432,38.024096,5.557658315,0.083400731,0.116069415,0.083224177,0.146707954,0.092323603,0.030430462,1.908203736,1.557633596,2.316329928
CO,CO_Ouray County,8091,-107.746232,38.139834,3.525940497,0.083400731,0.116069415,0.083224177,0.146707954,0.107292509,0.029846548,2.101436057,1.729950363,2.530836838
CO,"CO_Park County,",8093,-105.623144,39.311718,3.291127215,0.083400731,0.116069415,0.083224177,0.146707954,0.087199637,0.027022523,1.845290681,1.539468954,2.195784382
CO,CO_Phillips Cou,8095,-102.387354,40.599517,2.394260526,0.083400731,0.116069415,0.083224177,0.146707954,0.090306106,0.031310259,1.883239173,1.527060848,2.299972304
CO,CO_Pitkin Count,8097,-106.907765,39.232543,7.048199948,0.083400731,0.116069415,0.083224177,0.146707954,0.09938086,0.029928457,1.997530937,1.639639195,2.412302504
CO,CO_Prowers Coun,8099,-102.547035,38.083772,2.857857318,0.083400731,0.116069415,0.083224177,0.146707954,0.089346729,0.03136125,1.871456108,1.516509668,2.286974678
CO,CO_Pueblo Count,8101,-104.645147,38.263685,27.11952429,0.083400731,0.116069415,0.083224177,0.146707954,0.100939416,0.029060751,2.017682356,1.666656307,2.422589236
CO,CO_Rio Blanco C,8103,-108.280174,40.051033,0.757565161,0.083400731,0.116069415,0.083224177,0.146707954,0.093406687,0.032021185,1.921710111,1.552242849,2.355120239
CO,CO_Rio Grande C,8105,-106.238805,37.616658,4.764064094,0.083400731,0.116069415,0.083224177,0.146707954,0.102309867,0.029573547,2.035529696,1.676288437,2.450799038
CO,CO_Routt County,8107,-106.899535,40.453133,4.179934853,0.083400731,0.116069415,0.083224177,0.146707954,0.093693522,0.030724925,1.925299261,1.569102136,2.340418647
CO,CO_Saguache Cou,8109,-106.019489,37.915302,0.831033733,0.083400731,0.116069415,0.083224177,0.146707954,0.093518844,0.029447827,1.923112914,1.580926127,2.319396481
CO,CO_San Juan Cou,8111,-107.673989,37.804646,0.723860231,0.083400731,0.116069415,0.083224177,0.146707954,0.104443368,0.029408263,2.063553835,1.702317813,2.480545869
CO,CO_San Miguel C,8113,-107.960034,37.974202,2.450779371,0.083400731,0.116069415,0.083224177,0.146707954,0.107942467,0.029659565,2.110151669,1.73962362,2.537980631
CO,CO_Sedgwick Cou,8115,-102.32767,40.960246,1.579137288,0.083400731,0.116069415,0.083224177,0.146707954,0.0896272,0.031550943,1.874894991,1.517455342,2.293695047
CO,CO_Summit Count,8117,-106.054579,39.573131,19.33408468,0.083400731,0.116069415,0.083224177,0.146707954,0.097692322,0.028106659,1.975872963,1.641114227,2.360542702
CO,CO_Teller Count,8119,-105.140532,38.94355,17.5358315,0.083400731,0.116069415,0.083224177,0.146707954,0.095408852,0.027132829,1.946870473,1.626662513,2.313269645
